Date,SAP.DE,RHM.DE,HSBA.L,BAB.L,IBM,ASML.AS,JNJ,GOOGL,AAPL,MSFT
2023-01-20,106.9800033569336,224.0,592.5999755859375,301.6000061035156,141.1999969482422,590.4000244140625,168.74000549316406,98.0199966430664,137.8699951171875,240.22000122070312
2023-01-23,107.26000213623047,222.39999389648438,592.0999755859375,301.3999938964844,141.86000061035156,615.0,168.30999755859375,99.79000091552734,141.11000061035156,242.5800018310547
2023-01-24,106.62000274658203,223.10000610351562,594.7999877929688,301.20001220703125,141.49000549316406,615.7000122070312,168.30999755859375,97.69999694824219,142.52999877929688,242.0399932861328
2023-01-25,105.94000244140625,220.89999389648438,598.5,306.0,140.75999450683594,617.0999755859375,169.50999450683594,95.22000122070312,141.86000061035156,240.61000061035156
2023-01-26,105.0,227.5,603.9000244140625,303.79998779296875,134.4499969482422,619.0999755859375,168.88999938964844,97.5199966430664,143.9600067138672,248.0
2023-01-27,105.0,227.5,600.5,301.3999938964844,134.38999938964844,620.0999755859375,168.22999572753906,99.37000274658203,145.92999267578125,248.16000366210938
2023-01-30,107.0999984741211,227.1999969482422,602.0,304.79998779296875,135.3000030517578,603.4000244140625,162.0,96.94000244140625,143.0,242.7100067138672
2023-01-31,108.37999725341797,214.0,596.4000244140625,305.3999938964844,134.72999572753906,602.5999755859375,163.4199981689453,98.83999633789062,144.2899932861328,247.80999755859375
2023-02-01,109.23999786376953,219.39999389648438,601.2999877929688,302.79998779296875,135.08999633789062,607.4000244140625,164.9199981689453,100.43000030517578,145.42999267578125,252.75
2023-02-02,112.58000183105469,226.0,591.0,304.0,136.38999938964844,635.0,165.5399932861328,107.73999786376953,150.82000732421875,264.6000061035156
2023-02-03,112.27999877929688,227.5,596.7000122070312,307.3999938964844,136.94000244140625,639.5,164.61000061035156,104.77999877929688,154.5,258.3500061035156
2023-02-06,111.83999633789062,226.5,596.0,303.3999938964844,136.17999267578125,620.5999755859375,163.36000061035156,102.9000015258789,151.72999572753906,256.7699890136719
2023-02-07,110.87999725341797,225.6999969482422,605.0,298.6000061035156,135.83999633789062,621.4000244140625,163.39999389648438,107.63999938964844,154.64999389648438,267.55999755859375
2023-02-08,110.66000366210938,225.60000610351562,612.4000244140625,303.6000061035156,135.97999572753906,619.4000244140625,163.61000061035156,99.37000274658203,151.9199981689453,266.7300109863281
2023-02-09,111.36000061035156,225.8000030517578,615.7999877929688,305.6000061035156,133.75,627.2000122070312,161.39999389648438,95.01000213623047,150.8699951171875,263.6199951171875
2023-02-10,109.62000274658203,231.6999969482422,610.5999755859375,308.3999938964844,135.60000610351562,611.7000122070312,162.14999389648438,94.56999969482422,151.00999450683594,263.1000061035156
2023-02-13,110.12000274658203,234.60000610351562,613.7000122070312,308.0,137.35000610351562,620.5999755859375,162.75,94.61000061035156,153.85000610351562,271.32000732421875
2023-02-14,109.9000015258789,236.6999969482422,609.2000122070312,304.0,136.00999450683594,621.0999755859375,162.0399932861328,94.68000030517578,153.1999969482422,272.1700134277344
2023-02-15,110.80000305175781,240.6999969482422,612.2999877929688,308.79998779296875,136.39999389648438,625.4000244140625,159.3699951171875,96.94000244140625,155.3300018310547,269.32000732421875
2023-02-16,111.0,248.10000610351562,618.4000244140625,311.20001220703125,135.0,623.0,158.24000549316406,95.51000213623047,153.7100067138672,262.1499938964844
2023-02-17,109.4800033569336,249.60000610351562,621.0999755859375,319.3999938964844,135.02000427246094,610.2999877929688,160.38999938964844,94.3499984741211,152.5500030517578,258.05999755859375
2023-02-20,109.27999877929688,249.0,620.7000122070312,319.0,,603.5999755859375,,,,
2023-02-21,107.76000213623047,257.20001220703125,647.5,321.0,131.7100067138672,596.9000244140625,158.0,91.79000091552734,148.47999572753906,252.6699981689453
2023-02-22,108.72000122070312,246.6999969482422,636.0999755859375,321.79998779296875,130.97000122070312,593.0,157.77999877929688,91.6500015258789,148.91000366210938,251.50999450683594
2023-02-23,108.80000305175781,245.39999389648438,630.0999755859375,326.6000061035156,130.7899932861328,594.7000122070312,157.72999572753906,90.88999938964844,149.39999389648438,254.77000427246094
2023-02-24,106.91999816894531,244.89999389648438,635.7000122070312,333.6000061035156,130.57000732421875,579.0,155.97000122070312,89.12999725341797,146.7100067138672,249.22000122070312
2023-02-27,108.37999725341797,243.89999389648438,631.7999877929688,337.20001220703125,130.49000549316406,595.5,155.6300048828125,89.87000274658203,147.9199981689453,250.16000366210938
2023-02-28,107.4800033569336,240.60000610351562,635.5999755859375,328.20001220703125,129.3000030517578,584.0,153.25999450683594,90.05999755859375,147.41000366210938,249.4199981689453
2023-03-01,106.62000274658203,246.1999969482422,640.2999877929688,329.0,128.19000244140625,574.5999755859375,152.57000732421875,90.36000061035156,145.30999755859375,246.27000427246094
2023-03-02,107.22000122070312,246.5,619.0,324.3999938964844,128.92999267578125,577.5,152.4499969482422,92.0,145.91000366210938,251.11000061035156
2023-03-03,109.37999725341797,248.60000610351562,618.2999877929688,323.0,129.63999938964844,589.4000244140625,154.02000427246094,93.6500015258789,151.02999877929688,255.2899932861328
2023-03-06,111.95999908447266,257.20001220703125,617.7999877929688,327.79998779296875,130.19000244140625,590.2000122070312,155.55999755859375,95.12999725341797,153.8300018310547,256.8699951171875
2023-03-07,110.77999877929688,255.60000610351562,624.2999877929688,316.79998779296875,128.25,574.0999755859375,154.08999633789062,93.86000061035156,151.60000610351562,254.14999389648438
2023-03-08,110.83999633789062,258.0,630.7000122070312,324.20001220703125,128.0500030517578,582.0,152.9600067138672,94.25,152.8699951171875,253.6999969482422
2023-03-09,111.44000244140625,257.0,621.0999755859375,323.6000061035156,126.16000366210938,585.2999877929688,151.24000549316406,92.31999969482422,150.58999633789062,252.32000732421875
2023-03-10,110.4800033569336,253.3000030517578,592.5999755859375,331.0,125.44999694824219,577.5999755859375,151.61000061035156,90.62999725341797,148.5,248.58999633789062
2023-03-13,107.22000122070312,246.3000030517578,568.0999755859375,328.79998779296875,125.58000183105469,565.0,153.05999755859375,91.11000061035156,150.47000122070312,253.9199981689453
2023-03-14,110.05999755859375,257.70001220703125,577.0,330.79998779296875,124.6500015258789,576.0999755859375,153.9199981689453,93.97000122070312,152.58999633789062,260.7900085449219
2023-03-15,108.37999725341797,244.6999969482422,548.4000244140625,308.79998779296875,123.27999877929688,568.0,154.35000610351562,96.11000061035156,152.99000549316406,265.44000244140625
2023-03-16,112.63999938964844,247.0,558.0999755859375,308.3999938964844,124.69999694824219,587.0,154.02999877929688,100.31999969482422,155.85000610351562,276.20001220703125
2023-03-17,111.58000183105469,237.10000610351562,542.0999755859375,302.20001220703125,123.69000244140625,596.0999755859375,152.3800048828125,101.62000274658203,155.0,279.42999267578125
2023-03-20,112.94000244140625,249.89999389648438,541.7000122070312,306.20001220703125,125.94000244140625,600.2000122070312,153.88999938964844,101.22000122070312,157.39999389648438,272.2300109863281
2023-03-21,113.83999633789062,257.1000061035156,554.0,314.0,126.56999969482422,595.2000122070312,153.88999938964844,104.91999816894531,159.27999877929688,273.7799987792969
2023-03-22,113.77999877929688,255.89999389648438,564.5999755859375,313.79998779296875,124.05000305175781,600.7999877929688,151.0500030517578,103.37000274658203,157.8300018310547,272.2900085449219
2023-03-23,114.68000030517578,261.1000061035156,548.2000122070312,307.0,123.37000274658203,617.2999877929688,151.1300048828125,105.5999984741211,158.92999267578125,277.6600036621094
2023-03-24,113.9800033569336,263.0,534.0,300.0,125.29000091552734,598.7000122070312,152.64999389648438,105.44000244140625,160.25,280.57000732421875
2023-03-27,114.36000061035156,271.6000061035156,541.0999755859375,299.6000061035156,129.30999755859375,605.2000122070312,153.3000030517578,102.45999908447266,158.27999877929688,276.3800048828125
2023-03-28,113.73999786376953,273.3999938964844,541.0999755859375,303.6000061035156,129.33999633789062,587.7000122070312,151.82000732421875,101.02999877929688,157.64999389648438,275.2300109863281
2023-03-29,114.5999984741211,272.3999938964844,554.0,305.6000061035156,129.7100067138672,605.7999877929688,153.30999755859375,101.38999938964844,160.77000427246094,280.510009765625
2023-03-30,115.36000061035156,271.70001220703125,555.2999877929688,302.20001220703125,129.22000122070312,623.7000122070312,153.42999267578125,100.88999938964844,162.36000061035156,284.04998779296875
2023-03-31,116.05999755859375,273.6000061035156,549.7000122070312,298.79998779296875,131.08999633789062,625.2000122070312,155.0,103.7300033569336,164.89999389648438,288.29998779296875
2023-04-03,115.5999984741211,275.70001220703125,556.4000244140625,302.79998779296875,132.05999755859375,617.7000122070312,156.85000610351562,104.36000061035156,166.1699981689453,287.2300109863281
2023-04-04,116.33999633789062,278.0,551.2000122070312,302.0,131.60000610351562,618.2000122070312,158.49000549316406,104.72000122070312,165.6300048828125,287.17999267578125
2023-04-05,116.26000213623047,258.20001220703125,554.2000122070312,299.0,132.13999938964844,606.2000122070312,165.61000061035156,104.47000122070312,163.75999450683594,284.3399963378906
2023-04-06,117.0,259.29998779296875,562.9000244140625,301.6000061035156,130.5,607.0,165.14999389648438,108.41999816894531,164.66000366210938,291.6000061035156
2023-04-11,116.08000183105469,259.8999938964844,562.4000244140625,300.0,130.4199981689453,610.5999755859375,164.27000427246094,105.3499984741211,160.8000030517578,282.8299865722656
2023-04-12,116.62000274658203,263.1000061035156,561.5999755859375,297.3999938964844,128.5399932861328,603.4000244140625,163.9199981689453,104.63999938964844,160.10000610351562,283.489990234375
2023-04-13,115.95999908447266,265.3999938964844,567.2999877929688,295.79998779296875,127.9000015258789,603.2000122070312,166.11000061035156,107.43000030517578,165.55999755859375,289.8399963378906
2023-04-14,115.95999908447266,267.20001220703125,584.2999877929688,295.20001220703125,128.13999938964844,606.5,165.83999633789062,108.87000274658203,165.2100067138672,286.1400146484375
2023-04-17,116.36000061035156,267.0,578.0999755859375,296.3999938964844,127.81999969482422,582.2999877929688,165.6699981689453,105.97000122070312,165.22999572753906,288.79998779296875
2023-04-18,116.72000122070312,269.8999938964844,574.5999755859375,294.0,127.77999877929688,588.5999755859375,161.00999450683594,104.5,166.47000122070312,288.3699951171875
2023-04-19,116.0199966430664,270.20001220703125,573.4000244140625,292.0,126.31999969482422,566.9000244140625,162.52999877929688,104.18000030517578,167.6300048828125,288.45001220703125
2023-04-20,115.5999984741211,270.3999938964844,575.0999755859375,293.0,126.36000061035156,573.4000244140625,163.5800018310547,105.29000091552734,166.64999389648438,286.1099853515625
2023-04-21,121.66000366210938,270.70001220703125,573.7000122070312,304.20001220703125,125.7300033569336,580.2000122070312,162.69000244140625,105.41000366210938,165.02000427246094,285.760009765625
2023-04-24,119.87999725341797,273.8999938964844,573.2999877929688,302.0,125.4000015258789,573.2999877929688,163.67999267578125,105.97000122070312,165.3300018310547,281.7699890136719
2023-04-25,122.58000183105469,277.1000061035156,566.2999877929688,311.0,125.88999938964844,563.7999877929688,165.17999267578125,103.8499984741211,163.77000427246094,275.4200134277344
2023-04-26,121.69999694824219,262.79998779296875,571.7000122070312,319.79998779296875,125.8499984741211,556.5999755859375,162.6199951171875,103.70999908447266,163.75999450683594,295.3699951171875
2023-04-27,123.62000274658203,267.3999938964844,575.4000244140625,317.20001220703125,126.97000122070312,564.2000122070312,163.0,107.58999633789062,168.41000366210938,304.8299865722656
2023-04-28,122.86000061035156,265.5,573.7999877929688,317.3999938964844,126.41000366210938,573.5,163.6999969482422,107.33999633789062,169.67999267578125,307.260009765625
2023-05-02,121.95999908447266,265.6000061035156,593.9000244140625,321.6000061035156,125.16000366210938,572.9000244140625,165.02999877929688,105.31999969482422,168.5399932861328,305.4100036621094
2023-05-03,123.36000061035156,268.3999938964844,593.2000122070312,321.0,123.44999694824219,575.2999877929688,162.8699951171875,105.41000366210938,167.4499969482422,304.3999938964844
2023-05-04,121.91999816894531,261.70001220703125,584.0,314.0,122.56999969482422,577.2999877929688,162.1300048828125,104.69000244140625,165.7899932861328,305.4100036621094
2023-05-05,122.18000030517578,266.3999938964844,599.7999877929688,312.0,123.6500015258789,585.5999755859375,162.67999267578125,105.56999969482422,173.57000732421875,310.6499938964844
2023-05-08,123.0,265.0,,,123.4000015258789,591.2999877929688,162.30999755859375,107.7699966430664,173.5,308.6499938964844
2023-05-09,122.5999984741211,263.5,599.2999877929688,314.0,121.16999816894531,584.5,161.0500030517578,107.3499984741211,171.77000427246094,307.0
2023-05-10,122.68000030517578,263.3999938964844,601.0999755859375,317.0,122.0199966430664,599.5999755859375,161.64999389648438,111.75,173.55999755859375,312.30999755859375
2023-05-11,122.30000305175781,259.29998779296875,593.5999755859375,313.3999938964844,120.9000015258789,593.2999877929688,160.99000549316406,116.56999969482422,173.75,310.1099853515625
2023-05-12,121.27999877929688,266.79998779296875,599.7000122070312,312.0,122.83999633789062,596.5999755859375,160.77999877929688,117.51000213623047,172.57000732421875,308.9700012207031
2023-05-15,120.33999633789062,267.1000061035156,611.0,313.20001220703125,123.36000061035156,595.5999755859375,159.5500030517578,116.51000213623047,172.07000732421875,309.4599914550781
2023-05-16,121.31999969482422,264.8999938964844,605.7000122070312,316.20001220703125,123.45999908447266,604.2000122070312,159.33999633789062,119.51000213623047,172.07000732421875,311.739990234375
2023-05-17,122.33999633789062,261.70001220703125,603.0,318.20001220703125,125.70999908447266,608.4000244140625,158.99000549316406,120.83999633789062,172.69000244140625,314.0
2023-05-18,124.04000091552734,263.20001220703125,612.9000244140625,320.79998779296875,126.1500015258789,640.5999755859375,158.47999572753906,122.83000183105469,175.0500030517578,318.5199890136719
2023-05-19,124.4800033569336,261.6000061035156,610.7999877929688,319.0,127.26000213623047,643.4000244140625,158.91000366210938,122.76000213623047,175.16000366210938,318.3399963378906
2023-05-22,123.69999694824219,263.20001220703125,617.2000122070312,319.0,127.5,643.2000122070312,156.8699951171875,125.05000305175781,174.1999969482422,321.17999267578125
2023-05-23,121.81999969482422,253.39999389648438,617.7999877929688,311.3999938964844,128.17999267578125,635.0,156.80999755859375,122.55999755859375,171.55999755859375,315.260009765625
2023-05-24,120.22000122070312,248.8000030517578,600.2000122070312,308.6000061035156,125.68000030517578,621.7000122070312,156.66000366210938,120.9000015258789,171.83999633789062,313.8500061035156
2023-05-25,120.80000305175781,247.6999969482422,606.4000244140625,306.6000061035156,126.76000213623047,652.5999755859375,154.41000366210938,123.4800033569336,172.99000549316406,325.9200134277344
2023-05-26,122.63999938964844,247.5,610.7999877929688,308.3999938964844,128.88999938964844,682.0999755859375,154.35000610351562,124.61000061035156,175.42999267578125,332.8900146484375
2023-05-29,121.87999725341797,247.60000610351562,,,,676.2000122070312,,,,
2023-05-30,122.08000183105469,245.1999969482422,600.0999755859375,310.3999938964844,129.47999572753906,683.0999755859375,154.3699951171875,123.66999816894531,177.3000030517578,331.2099914550781
2023-05-31,122.18000030517578,236.39999389648438,590.5,308.20001220703125,128.58999633789062,671.5,155.05999755859375,122.87000274658203,177.25,328.3900146484375
2023-06-01,122.87999725341797,239.0,593.7999877929688,309.20001220703125,129.82000732421875,677.2000122070312,154.5399932861328,123.72000122070312,180.08999633789062,332.5799865722656
2023-06-02,124.36000061035156,240.10000610351562,602.7000122070312,312.6000061035156,132.4199981689453,674.5999755859375,156.97000122070312,124.66999816894531,180.9499969482422,335.3999938964844
2023-06-05,123.08000183105469,236.39999389648438,606.0999755859375,311.20001220703125,132.63999938964844,675.2000122070312,158.32000732421875,126.01000213623047,179.5800018310547,335.94000244140625
2023-06-06,123.4000015258789,235.1999969482422,610.7999877929688,312.20001220703125,132.69000244140625,669.2000122070312,158.17999267578125,127.30999755859375,179.2100067138672,333.67999267578125
2023-06-07,123.5,236.5,616.0999755859375,313.79998779296875,134.3800048828125,667.9000244140625,158.52000427246094,122.5,177.82000732421875,323.3800048828125
2023-06-08,123.5999984741211,236.39999389648438,611.0,317.6000061035156,134.41000366210938,662.7000122070312,160.25999450683594,122.13999938964844,180.57000732421875,325.260009765625
2023-06-09,123.19999694824219,240.5,607.5,317.20001220703125,135.3000030517578,666.5999755859375,160.00999450683594,122.2300033569336,180.9600067138672,326.7900085449219
2023-06-12,123.68000030517578,249.10000610351562,605.2999877929688,310.20001220703125,136.4199981689453,671.5,159.89999389648438,123.63999938964844,183.7899932861328,331.8500061035156
2023-06-13,125.26000213623047,247.89999389648438,609.5999755859375,309.0,137.60000610351562,680.5999755859375,160.74000549316406,123.83000183105469,183.30999755859375,334.2900085449219
2023-06-14,125.4800033569336,245.3000030517578,610.7999877929688,304.6000061035156,137.1999969482422,681.7000122070312,161.55999755859375,123.66999816894531,183.9499969482422,337.3399963378906
2023-06-15,124.77999877929688,247.6999969482422,609.4000244140625,303.79998779296875,138.39999389648438,673.7999877929688,163.72999572753906,125.08999633789062,186.00999450683594,348.1000061035156
2023-06-16,126.54000091552734,259.8999938964844,611.7999877929688,308.79998779296875,137.47999572753906,659.7999877929688,164.22999572753906,123.52999877929688,184.9199981689453,342.3299865722656
2023-06-19,125.16000366210938,260.1000061035156,615.0,311.3999938964844,,661.2000122070312,,,,
2023-06-20,124.58000183105469,258.20001220703125,615.2000122070312,307.3999938964844,135.9600067138672,656.4000244140625,164.1300048828125,123.0999984741211,185.00999450683594,338.04998779296875
2023-06-21,123.0,258.70001220703125,618.0999755859375,305.3999938964844,133.69000244140625,646.0,163.8800048828125,120.55000305175781,183.9600067138672,333.55999755859375
2023-06-22,123.0999984741211,256.5,606.7000122070312,289.20001220703125,131.1699981689453,651.9000244140625,165.6199951171875,123.1500015258789,187.0,339.7099914550781
2023-06-23,122.58000183105469,255.89999389648438,602.2000122070312,289.3999938964844,129.42999267578125,640.7999877929688,165.47999572753906,122.33999633789062,186.67999267578125,335.0199890136719
2023-06-26,121.62000274658203,245.1999969482422,604.0999755859375,287.6000061035156,131.33999633789062,647.2999877929688,163.6300048828125,118.33999633789062,185.27000427246094,328.6000061035156
2023-06-27,120.80000305175781,242.8000030517578,610.2999877929688,289.20001220703125,132.33999633789062,649.5999755859375,163.2899932861328,118.33000183105469,188.05999755859375,334.57000732421875
2023-06-28,123.4000015258789,249.10000610351562,613.2999877929688,299.20001220703125,131.75999450683594,664.7000122070312,162.9600067138672,120.18000030517578,189.25,335.8500061035156
2023-06-29,123.37999725341797,249.89999389648438,618.7999877929688,283.20001220703125,134.05999755859375,668.4000244140625,164.10000610351562,119.0999984741211,189.58999633789062,335.04998779296875
2023-06-30,125.13999938964844,250.8000030517578,621.7000122070312,282.6000061035156,133.80999755859375,663.0,165.52000427246094,119.69999694824219,193.97000122070312,340.5400085449219
2023-07-03,123.12000274658203,251.89999389648438,627.5999755859375,284.3999938964844,133.6699981689453,666.0999755859375,163.35000610351562,119.9000015258789,192.4600067138672,337.989990234375
2023-07-04,123.4000015258789,252.3000030517578,624.7000122070312,279.20001220703125,,669.0999755859375,,,,
2023-07-05,122.9800033569336,249.1999969482422,621.9000244140625,276.0,134.24000549316406,659.2999877929688,162.80999755859375,121.75,191.3300018310547,338.1499938964844
2023-07-06,121.36000061035156,241.39999389648438,610.4000244140625,271.0,132.16000366210938,639.7999877929688,161.60000610351562,120.11000061035156,191.80999755859375,341.2699890136719
2023-07-07,121.44000244140625,242.1999969482422,609.9000244140625,269.0,132.0800018310547,640.4000244140625,159.25,119.4800033569336,190.67999267578125,337.2200012207031
2023-07-10,122.31999969482422,249.3000030517578,606.9000244140625,272.3999938964844,132.89999389648438,645.2000122070312,159.50999450683594,116.44999694824219,188.61000061035156,331.8299865722656
2023-07-11,123.12000274658203,250.6999969482422,600.9000244140625,272.79998779296875,134.44000244140625,635.0999755859375,158.6300048828125,117.13999938964844,188.0800018310547,332.4700012207031
2023-07-12,125.4800033569336,252.3000030517578,615.7999877929688,286.0,132.83999633789062,654.0,158.0800018310547,118.93000030517578,189.77000427246094,337.20001220703125
2023-07-13,127.91999816894531,254.0,614.2000122070312,296.0,133.9199981689453,663.0,158.80999755859375,124.54000091552734,190.5399932861328,342.6600036621094
2023-07-14,128.72000122070312,252.89999389648438,613.0999755859375,298.0,133.39999389648438,684.9000244140625,159.8699951171875,125.41999816894531,190.69000244140625,345.239990234375
2023-07-17,128.39999389648438,253.39999389648438,617.9000244140625,305.6000061035156,134.24000549316406,664.7000122070312,159.07000732421875,124.6500015258789,193.99000549316406,345.7300109863281
2023-07-18,128.22000122070312,258.79998779296875,623.7000122070312,309.0,135.36000061035156,664.2000122070312,159.05999755859375,123.76000213623047,193.72999572753906,359.489990234375
2023-07-19,128.0,256.8999938964844,628.7999877929688,315.6000061035156,135.47999572753906,651.9000244140625,158.74000549316406,122.02999877929688,195.10000610351562,355.0799865722656
2023-07-20,126.37999725341797,257.3999938964844,640.0,361.6000061035156,138.3800048828125,620.0999755859375,168.3800048828125,119.19999694824219,193.1300048828125,346.8699951171875
2023-07-21,121.08000183105469,255.8000030517578,642.0,377.3999938964844,138.94000244140625,625.5,170.19000244140625,120.0199966430664,191.94000244140625,343.7699890136719
2023-07-24,119.77999877929688,255.10000610351562,642.7000122070312,387.79998779296875,139.5399932861328,615.7000122070312,171.0800018310547,121.52999877929688,192.75,345.1099853515625
2023-07-25,120.4000015258789,253.3000030517578,644.2999877929688,390.0,140.3300018310547,628.4000244140625,172.38999938964844,122.20999908447266,193.6199951171875,350.9800109863281
2023-07-26,119.33999633789062,252.89999389648438,644.0999755859375,394.20001220703125,141.07000732421875,617.4000244140625,172.72000122070312,129.27000427246094,194.5,337.7699890136719
2023-07-27,123.30000305175781,253.89999389648438,642.2999877929688,386.20001220703125,142.97000122070312,652.7999877929688,173.69000244140625,129.39999389648438,193.22000122070312,330.7200012207031
2023-07-28,123.58000183105469,253.10000610351562,646.7999877929688,372.6000061035156,143.4499969482422,653.0,174.47999572753906,132.5800018310547,195.8300018310547,338.3699951171875
2023-07-31,124.4000015258789,257.3999938964844,646.2999877929688,374.3999938964844,144.17999267578125,652.2000122070312,167.52999877929688,132.72000122070312,196.4499969482422,335.9200134277344
2023-08-01,124.05999755859375,262.5,654.9000244140625,371.20001220703125,143.3300018310547,644.5999755859375,168.88999938964844,131.5500030517578,195.61000061035156,336.3399963378906
2023-08-02,122.4000015258789,263.8999938964844,636.9000244140625,372.20001220703125,144.1699981689453,628.9000244140625,169.91000366210938,128.3800048828125,192.5800018310547,327.5
2023-08-03,120.87999725341797,259.0,639.2000122070312,373.79998779296875,144.4499969482422,619.2999877929688,170.63999938964844,128.4499969482422,191.1699981689453,326.6600036621094
2023-08-04,121.55999755859375,264.8999938964844,636.4000244140625,386.20001220703125,144.24000549316406,621.0999755859375,169.0399932861328,128.11000061035156,181.99000549316406,327.7799987792969
2023-08-07,122.81999969482422,270.1000061035156,644.0999755859375,378.3999938964844,146.17999267578125,625.2000122070312,173.10000610351562,131.52999877929688,178.85000610351562,330.1099853515625
2023-08-08,122.18000030517578,268.3999938964844,634.5999755859375,377.20001220703125,145.91000366210938,614.7999877929688,173.17999267578125,131.39999389648438,179.8000030517578,326.04998779296875
2023-08-09,123.22000122070312,266.79998779296875,636.0,391.0,142.49000549316406,614.0999755859375,173.07000732421875,129.66000366210938,178.19000244140625,322.2300109863281
2023-08-10,125.69999694824219,265.5,632.0,393.3999938964844,143.25,624.2000122070312,172.1699981689453,129.69000244140625,177.97000122070312,322.92999267578125
2023-08-11,125.19999694824219,260.1000061035156,624.7999877929688,389.3999938964844,143.1199951171875,605.7000122070312,173.85000610351562,129.55999755859375,177.7899932861328,321.010009765625
2023-08-14,127.13999938964844,264.79998779296875,621.5,390.3999938964844,141.91000366210938,605.2000122070312,173.44000244140625,131.3300018310547,179.4600067138672,324.0400085449219
2023-08-15,126.18000030517578,259.79998779296875,600.2999877929688,392.6000061035156,141.8699951171875,600.5,172.94000244140625,129.77999877929688,177.4499969482422,321.8599853515625
2023-08-16,127.12000274658203,249.89999389648438,589.7999877929688,390.6000061035156,140.63999938964844,602.0,172.38999938964844,128.6999969482422,176.57000732421875,320.3999938964844
2023-08-17,123.9000015258789,247.39999389648438,592.4000244140625,386.20001220703125,140.66000366210938,592.7000122070312,174.00999450683594,129.9199981689453,174.0,316.8800048828125
2023-08-18,124.18000030517578,249.39999389648438,583.9000244140625,375.0,141.41000366210938,598.2000122070312,172.49000549316406,127.45999908447266,174.49000549316406,316.4800109863281
2023-08-21,124.9800033569336,249.0,583.2999877929688,373.3999938964844,142.27999877929688,599.7000122070312,167.35000610351562,128.3699951171875,175.83999633789062,321.8800048828125
2023-08-22,127.5999984741211,245.6999969482422,580.5999755859375,368.6000061035156,141.49000549316406,619.2999877929688,166.02000427246094,129.0800018310547,177.22999572753906,322.4599914550781
2023-08-23,128.8800048828125,248.60000610351562,584.7999877929688,377.0,143.41000366210938,625.4000244140625,164.52999877929688,132.3699951171875,181.1199951171875,327.0
2023-08-24,126.0199966430664,245.3000030517578,589.0999755859375,377.20001220703125,143.5500030517578,603.5999755859375,165.08999633789062,129.77999877929688,176.3800048828125,319.9700012207031
2023-08-25,126.16000366210938,243.3000030517578,587.7999877929688,379.3999938964844,145.35000610351562,594.2000122070312,166.25,129.8800048828125,178.61000061035156,322.9800109863281
2023-08-28,127.86000061035156,248.8000030517578,,,146.02000427246094,606.5,164.2899932861328,131.00999450683594,180.19000244140625,323.70001220703125
2023-08-29,128.8000030517578,249.89999389648438,595.7000122070312,384.20001220703125,146.4499969482422,613.0,164.30999755859375,134.57000732421875,184.1199951171875,328.4100036621094
2023-08-30,128.83999633789062,248.10000610351562,590.7000122070312,379.20001220703125,146.86000061035156,610.7000122070312,163.72999572753906,135.8800048828125,187.64999389648438,328.7900085449219
2023-08-31,128.82000732421875,251.3000030517578,583.0999755859375,386.3999938964844,146.8300018310547,607.9000244140625,161.67999267578125,136.1699981689453,187.8699951171875,327.760009765625
2023-09-01,128.1999969482422,248.1999969482422,588.2999877929688,389.0,147.94000244140625,611.7000122070312,160.47999572753906,135.66000366210938,189.4600067138672,328.6600036621094
2023-09-04,128.0,247.60000610351562,585.7999877929688,386.0,,616.7999877929688,,,,
2023-09-05,128.25999450683594,248.89999389648438,587.5,386.79998779296875,148.1300048828125,619.4000244140625,160.67999267578125,135.77000427246094,189.6999969482422,333.54998779296875
2023-09-06,128.9600067138672,246.6999969482422,585.2999877929688,388.0,148.05999755859375,616.7999877929688,158.00999450683594,134.4600067138672,182.91000366210938,332.8800048828125
2023-09-07,130.25999450683594,244.6999969482422,584.7000122070312,395.0,147.52000427246094,593.5,160.02999877929688,135.25999450683594,177.55999755859375,329.9100036621094
2023-09-08,131.47999572753906,244.60000610351562,584.4000244140625,383.79998779296875,147.67999267578125,586.7000122070312,160.55999755859375,136.3800048828125,178.17999267578125,334.2699890136719
2023-09-11,128.89999389648438,251.8000030517578,590.0,392.20001220703125,148.3800048828125,577.4000244140625,162.66000366210938,136.9199981689453,179.36000061035156,337.94000244140625
2023-09-12,126.5999984741211,255.0,597.2999877929688,378.3999938964844,146.3000030517578,577.2000122070312,163.5800018310547,135.33999633789062,176.3000030517578,331.7699890136719
2023-09-13,126.54000091552734,254.10000610351562,611.0,384.20001220703125,146.5500030517578,574.7000122070312,163.99000549316406,136.7100067138672,174.2100067138672,336.05999755859375
2023-09-14,127.4000015258789,256.79998779296875,626.9000244140625,393.3999938964844,147.35000610351562,582.0,163.74000549316406,138.10000610351562,175.74000549316406,338.70001220703125
2023-09-15,127.22000122070312,260.5,629.2999877929688,390.20001220703125,145.99000549316406,561.7999877929688,161.4499969482422,137.39999389648438,175.00999450683594,330.2200012207031
2023-09-18,126.68000030517578,265.0,623.0,380.20001220703125,145.08999633789062,557.5,162.47000122070312,138.2100067138672,177.97000122070312,329.05999755859375
2023-09-19,125.81999969482422,260.70001220703125,630.7000122070312,383.20001220703125,146.52000427246094,553.4000244140625,162.1999969482422,138.0399932861328,179.07000732421875,328.6499938964844
2023-09-20,125.45999908447266,258.20001220703125,633.4000244140625,381.79998779296875,149.8300018310547,556.5999755859375,162.91000366210938,133.74000549316406,175.49000549316406,320.7699890136719
